string,label,label_confidence,sentiment,sentiment_word
"2% of cases.(15) Further, the VTE detection rates reported here are also in line with large data sets from National (Nationwide) Inpatient Sample database reporting on results of benign brain tumor resection, making it likely that our results are valid in other clinical settings as well.",result,,0.02232142857142857,Positive
"This has been demonstrated for neural sources that are known to be highly correlated, such as bilateral activation of the temporal lobes during steady-state auditory stimulation (Brookes et al., 2007; Dalal et al., 2006; Popescu et al., 2008; Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and for primary visual sources (Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and is likely the case for many other sources as most brain modules are organized with bilateral symmetry.",background,1.0,0.179375,Positive
"Youth with disabilities have to face more complex challenges during this transition phase compared to their able-bodied counterparts when striving to fulfil age-appropriate roles and participate in their communities [5, 6].",background,0.7639,0.1,Positive
"Resting-state corticostriatal functional connectivity is correlated with executive performance in both healthy subjects and in diseases such as schizophrenia, Huntington’s disease and ADHD (Mennes et al., 2011; Unschuld et al., 2012; Su et al., 2013; Gordon et al., 2015).",background,0.7319,0.25,Positive
"Previous reports on gene therapy for ovarian and other similar cancer cell lines have shown an increase in infectivity through CAR-independent transduction, achieving higher reporter gene expression by several orders of magnitude in the primary tumor cells (Dmitriev et al., 1998; Kasono et al., 1999; Vanderkwaak et al., 1999).",background,0.7343000000000001,0.05972222222222223,Positive
"Concentrations of human CRP increase up to 1000-fold within 24–48 h of tissue injury and represent a sensitive, but a nonspecific marker of inflammation [17].",background,1.0,0.05,Positive
"To study the role of top-down modulation on speech in noise perception, de Boer and Thornton (2008) examined MOCB activity in young participants who underwent a training program to discriminate speech presented in noisy environments (de Boer & Thornton, 2008).",background,0.8204,0.1,Positive
Resistance to number of antimicrobial agents among a variety of clinically significant species of bacteria is becoming increasingly important global problem [4].,background,1.0,0.30625,Positive
"%) fallow deer were positive to A. phagocytophylum DNA, however a work recently conducted by Michalik et al. (2009) on a population of 44 fallow deer living in West–Central Poland using only a PCR approach, showed a prevalence rate (20.5",result,,0.07575757575757576,Positive
This behavior offers a reasonable explanation for the high-pressure acoustic wave velocity profile of SiO2 glass (Murakami and Bass 2010).,background,0.7332000000000001,0.05000000000000001,Positive
"‚Ä¶& Pearson (1991) found no separation by different size classes of mayfly species and different types of substratum, our results suggest the presence of a sizerelated shift in habitat use, as identified in many other studies (i.e. Pringle, 1982; Williams & Moore, 1986; Osborne & Herricks, 1987).",result,,0.09375,Positive
"exposure in those IL-6 KO mice and found a significantly higher number of eosinophils in the airway in these mice than in wild-type mice (data not shown), corroborating the observations that were previously published using the OVA model (21, 22).",result,,0.04166666666666667,Positive
4 We are not comparing with JMOSEL [13] as we did not find it available on the Internet.,background,0.7643000000000001,0.4,Positive
"Currently, one of the most frequently utilized approaches to regenerate large bone defects relies on the placement of scaffolds under the premise that space maintenance will occur in tandem with new bone formation within the scaffold-filled defect [4, 10, 22].",background,0.763,0.19012987012987012,Positive
"These models are the radial-modesof-vibration model of Abdullah (1966), the tornado/ boundary interaction model of Tatom et al. (1995), and the corotating vortex model (Powell 1964; Georges 1976; Mitchell et al. 1992). The infrasonic data seemed most consistent with the model of Abdullah, as is shown in a later section. Abdullah (1966) found expressions for the fundamental (F0) and first harmonic (F1) of the vibrational modes in Hertz to be",method,1.0,0.25,Positive
"‚Ä¶stress in schizophrenia (Figure 1), the results reported here may indicate that the DA-dependent restitutive system, which normally decreases its own activity in the face of stress, may be disrupted or already down-regulated in schizophrenia, as previously predicted (Friedhoff 1985, 1986, 1988).",result,,0.19444444444444445,Positive
"Previous research, as well as our study results, agree with the hypothesis that the expression of solanaceous PT4 genes are specially induced by AM (Chen et al. 2007; Drissner et al. 2007; Karandashov and Bucher 2005; Nagy et al. 2005; Poulsen et al. 2005).",result,,0.09523809523809525,Positive
"Several plans to unlock subglacial lakes exist (Siegert et al., 2004; Inman, 2005; Siegert et al., 2007; Schiermeier, 2008; Woodward et al., 2009) and valuable knowledge will be available as soon as direct samples of subglacial water and sediments are taken.",background,0.743,0.16666666666666666,Positive
"scores or minimally important difference (MID) estimates were not considered required, but were considered highly desirable [34, 44, 45].",background,,0.18666666666666668,Positive
"…especially theorists adopting the prisoner’s dilemma as the main paradigm for explaining the evolution of cooperation (e.g., Cosmides and Tooby 1992; Trivers 1971), would argue that a mechanism with a relatively unconditional and indiscriminate care element may not evolve at all in an environment…",background,1.0,0.08333333333333333,Positive
"The other epitopes were mapped in this work and, although their neutralizing capability were not determined before, they were identified using the same methodology employed to map other relevant epitopes using sera from immunized animals (18, 19).",background,0.7674000000000001,0.037500000000000006,Positive
"Such positive imagery training has been shown to increase state positive affect in healthy young adult volunteers (Holmes et al., 2008a, 2009, 2006; Nelis et al., 2013) and dysphoric individuals (Pictet et al., 2011), and in some studies decrease symptoms of depression (Lang et al., 2012; Williams…",background,0.741,0.19242424242424247,Positive
"These results are consistent with previous studies in microglia (Bianco et al. 2005), astrocytes (Bianco et al. 2009) and PC12 cells (Cocucci et al. 2007), where ATP stimulation induced the shedding of membrane vesicles of heterogeneous diameter.",result,,0.04166666666666667,Positive
"Smoking while pregnant is the leading cause of preventable infant morbidity and mortality, as well as pregnancy complications [1-6].",background,0.7856000000000001,0.3333333333333333,Positive
It seems that systemic sympathetic denervation and lack of sympathetic compensation contribute to both pronounced morbidity and the development of PPH and OH (Jansen and Lipsitz 1995; Umehara et al. 2014; Mathias 1991; Teramoto et al. 1997).,background,0.7190000000000001,0.5,Positive
"Consistent with the notion that Derlin-1 acts in the retrotranslocation [21,22,26,48–51], misfolded proteins accumulate in the ER in derlin-1 mutants, indicative of disrupted ERAD.",background,0.7404000000000001,0.25,Positive
"Gastrointestinal stromal tumors (GISTs) are uncommon tumors that develop in the wall of the gastrointestinal tract and usually present in the fifth to seventh decade of life [1,2].",background,1.0,0.4,Positive
"…such as RasGefQ prefer GDP-Ras (Mondal et al., 2008), it is plausible that B56 may facilitate recruiting GDP-Ras to specific RasGef proteins.
the hydrophobic motif (HM) site, respectively (Meili et al., 1999; Kamimura et al., 2008; Kamimura and Devreotes, 2010; Cai et al., 2010; Liao et al., 2010).",background,1.0,0.16666666666666666,Positive
"With the capability of snatching electrons away from biomolecules[57], ROS are capable of inflicting damages such as cell and mitochondria membrane lipid peroxidation[4,5,29,45,58-67] and increased permeability of the outer mitochondrial membrane[4,27,68-72].",background,1.0,0.1,Positive
"In the present study, only the Zn content was significantly elevated in the plaques at 56 weeks old, further indicating that increased Zn is a late-stage effect of advanced plaque pathology (Religa et al., 2006).",background,1.0,0.14583333333333334,Positive
"Furthermore, at many places the compact lamination of the granule cells is lost resulting in granule cell dispersion (GCD; Houser, 1990).",background,1.0,0.5,Positive
"…depression among gay and HIVpositive men (Körner et al. 2008; Newman et al. 2008; Newman et al. 2009), the contributory role of male sexual dysfunction to depression (Mao et al. 2009a), and the difficulties of managing depression among men who use crystal methamphetamine (Saltman et al. 2008).",background,1.0,0.3055555555555556,Positive
"By using the iterative procedure and sensitivity study described in [6], a short list with 16 most possible applications is identified for the satellite network.",method,,0.16666666666666666,Positive
"Enock et al. (2014) found Spearman-Brown corrected reliabilities near 0 (-.22 and -.04) for emotional cueing overall bias scores, suggesting that the reliability of these scores is unacceptably low.",background,1.0,0.025,Positive
"Furthermore, our data show that more genes were significantly differentially regulated by LSO than by SFO supported by miRNA data on the same animals that showed a differential regulation pattern of miRNA expression by LSO and SFO [39].",background,0.7466,0.2916666666666667,Positive
"Significantly, splicing of AtABI3 is developmentally regulated since the AtABI3-b transcript accumulates only at the end of seed maturation (Sugliani et al. 2010).",background,0.7787000000000001,0.1875,Positive
"Note that there is no feature selection stage, as the Random Forest [1] method used to learn decision tree ensembles performs its own feature selection process.",method,,0.04999999999999999,Positive
"Kinetic analysis
The duration of phase I was estimated from the averaged response profile, as the time at which there was a marked inflection point in the _VO2, _V CO2 and _V E response and change in end tidal oxygen, end tidal carbon dioxide and R from baseline values (Whipp et al. 1982).",method,0.6024,0.1,Positive
"8) with poor oral bioavailability thus necessitating administration of relatively high doses (300–450 mg/kg body weight in preclinical models) for optimal therapeutic benefits (Aneja et al., 2007; Ke et al., 2000; Ye et al., 1998).",background,1.0,0.08666666666666667,Positive
"Because the process of granuloma formation sequesters and encapsulates bacteria but does not necessarily destroy them, mycobacteria may inhibit binding of phagosomes and avoid microbicidal activity, remaining protected from the immune system within the cell.(20,29) The disease may then be reactivated in times of relative immunosuppression, such as with systemic disease or immunosuppressive therapy.",background,0.7306,0.03333333333333333,Positive
Some recent work encompassing both North American and African grasslands suggests that ‘‘pyric herbivory’’ (grazing in conjunction with fire) and the interaction of natural fires and free-roaming herbivores creates a natural and dynamic grassland mosaic which is beneficial to biodiversity (Engle et al. 2008; Fuhlendorf et al. 2008; Little et al. 2013).,background,1.0,0.0017857142857142874,Positive
"Such modifications, i.e. investing in proportionally longer reproductive tracts, resulting in positive allometry, could potentially function to enable the female greater control over fertilization under sperm competition (Birkhead 1995).",background,1.0,0.14545454545454545,Positive
"The biological significance of those clusters was, first, evaluated using the Search Tool for the Retrieval of Interacting Genes/Proteins (STRING) [10,11], a biological database and web resource of known and predicted protein-protein interactions.",method,,0.25,Positive
The feasibility of a simulation of socio-technical systems increases when proven theory are used to ground factors that need to be considered and are important for the model [14].,background,0.7606,0.4,Positive
"Nevertheless, such discrepancies between the levels measured in the primary tumor and metastases and CTCs have been described before at both the mRNA and the protein level(37, 42, 48-51), indicating that the findings with our multi-gene measuring technique may indeed be relevant.",result,1.0,0.26666666666666666,Positive
"Although PAM is present at high levels throughout the developing and adult nervous system (Schaefer et al., 1992; Zhang et al., 1997), its expression has not been characterized in the olfactory epithelium.",background,1.0,0.08666666666666667,Positive
We used the TrioML estimator based on Wang [62] as it fitted our data best based on the relatedness data for the whole captive population (see above).,method,,0.35,Positive
This activity is most probably mediated through actions in the glutamatergic synapses in the neuromuscular junctions [19].,background,1.0,0.5,Positive
"As such, the residual stress can have profound inJuence on whether a putative fatigue crack grows
into a full-Jedged fatigue crack, determining its location, initiation and propagation when superimposed with cyclic loading and stress concentration (Boyce et al., 2001b; Peters et al., 2002).",background,1.0,0.005555555555555554,Positive
"…faster recovery from water-deficit stress; accumulated more Na?, K? and Ca2? in leaves, and maintained higher leaf relative water content
Gaxiola et al.
(2001)
Arabidopsis thaliana Stimulated shoot and root development by increased auxin transport rate and distribution
Li et al.…",background,0.7275,0.25,Positive
"First characterized by Meis-Kindblom in 1995 (Meis-Kindblom et al., 1995), sclerosing epithelioid fibrosarcoma (SEF) is a rare soft tissue tumor exhibiting a characteristic morphologic pattern of epithelioid cells arranged in strands, cords, nests, and sheets embedded in a sclerosed and hyalinized…",background,1.0,0.14583333333333334,Positive
"Language difficulties are often considered as secondary effects of a broader condition, but our results suggest that haploinsufficiency of genes in the BP3-BP5 region can influence language ability directly, reinforcing the view that recurrent CNVs relevant for neurodevelopmental phenotypes tend to be incompletely penetrant and associated with a variable phenotype [45].",result,,0.06666666666666668,Positive
"Our results from the constitutive Mecp2 KO mice present the first in vivo verification of a progressive shift in cortical E/I balance favoring inhibition, which is consistent with earlier brain slice studies (Dani et al., 2005; Nelson et al., 2006; Wood et al., 2009; Wood and Shepherd, 2010).",result,0.7352000000000001,0.125,Positive
"br A recent work (Bhuiyan et al., 2004) in the SCNT bovine field demonstrated that transfected ear fibroblasts were less able to develop to the blastocyst stage than their non-transfected counterpart, regardless of passage number (early or late). More likely, discrepancies among results reported up to now are due to differences in vector type, transfection protocols (Bhuiyan et al., 2004), NT methods and donor cell culture conditions (Wells et al., 2003; Miyoshi et al., 2003). Furthermore, the site of gene(s) integration(s), the transgene used and its possible interference in endogenous gene expression could influence results (Hodges and Stice, 2003). Another aspect to consider is donor cell lines and genotypes, since Heyman et al. (2002) found that four different subcultures isolated from a single skin biopsy resulted in significantly different NT blastocyst rates (ranging from 5 to 30%), and Kühholzer et al. (2001) even found different morula and blastocyst rates among clonal colonies obtained from the same donor cell fetus. In our investigation of in vivo developmental capacity after transfer of NT embryos to recipient cows, we did not observe significant differences in initial pregnancy (< day 40 of gestation) rates between transfected and non-transfected donor cells, which was also reported by Zakhartchenko et al. (2001). In contrast, Forsberg et al. (2002) reported lower rates of initial pregnancy for NT of transfected cells than for NT of non-transfected cells.",background,1.0,0.04775910364145658,Positive
[19] showed that the system quality and information quality perceived by virtual community users significantly impacts their perceived benefits of participation in virtual communities.,background,1.0,0.375,Positive
The most common adverse effect was hypertension.(37) Another Phase II trial used axitinib 7 mg twice daily initially and a maximum dose of 10 mg if well tolerated.,background,0.7759,0.05,Positive
squarrosa in a previous study (Spagnuolo et al. 2007) was substantially confirmed in this study.,result,1.0,0.11666666666666668,Positive
Most present studies [3-14] assume that the QoS preferences of all requesters are the same.,background,0.7281000000000001,0.16666666666666666,Positive
"The results for adolescent patients with anorexia corroborate in part those obtained by Nilsson et al. (1999), that is, a higher prevalence of cluster C than cluster A or B PDs.",result,,0.25,Positive
"Intradural extramedullary metastatic lesions associated with primary tumors originating outside the neuroaxis are uncommon, occurring in 5% of all spinal metastasis [3].",background,1.0,0.4000000000000001,Positive
"…S. patens or absence S. virginica of arenchymatous tissue Anderson 1974 , and the impact of edaphic variables seems to be greater, resulting in very similar types of culturable diazotrophs associated with plant species that are themselves very different Bagwell et al. 2001; Bergholz et al. 2001 .",background,0.6068,0.121875,Positive
"Further, holistic thinking is more dialectical and better able to accommodate coexisting opposites (variety effect and overload effect in our case) (Nisbett et al., 2001).",background,1.0,0.375,Positive
"The pH lowering phenomenon also affects protein solubility and results in apparent differential abundance of specific proteins, especially of GAPDH [10].",background,1.0,0.016666666666666666,Positive
"The prognosis of FVPTC in our study was excellent, similar to the
results of previous studies (Chan 2002; Yu et al. 2013), and FVPTC is known to have less frequent locoregional recurrence than conventional PTC (Burningham et al. 2005; Lang et al. 2006; Nechifor-Boila et al. 2013), although there…",result,1.0,0.10396825396825397,Positive
"Adult patients with ADHD more often exhibit lower academic and professional achievement, fewer close friendships, increased traffic violations and accidents, increased absenteeism, higher frequencies of divorce, and greater job loss through early termination or resignation than do their counterparts without ADHD (Barkley, Fischer, Smallish, & Fletcher, 2006; Barkley, Guevremont, Anastopoulos, DuPaul, & Shelton, 1993; Biederman, Faraone, et al., 2006; Biederman et al., 2008; Kessler et al., 2006; Secnik, Swensen, & Lage, 2005; Sobanski, 2006).",background,1.0,0.22142857142857145,Positive
"Furthermore, D. guianense is considered a top food species in the diets of spider and howler monkeys (representing[80 % of their feeding time; González-Zamora et al. 2009; González-Di Pierro et al. 2011).",background,1.0,0.5,Positive
"A particularly useful tool in demonstrating the carrier mediation of this phenomenon was the use of previously injected urea analogs ([14C]-acetamide, [14C]-thiourea), which were “pulsed” simultaneously to urea at different rates (Wood et al. 1998; McDonald et al. 2000).",method,1.0,0.044444444444444446,Positive
", 1998), intelligent tutoring systems (Conati, Gertner, and VanLehn, 2002), and dialogue systems (Blaylock and Allen, 2003).",background,0.7431,0.8,Positive
"In brief, a stratified sample of 40,523 addresses was selected from the smalluser postcode address file for Britain, by use of a multistage probability cluster design, with oversampling in greater London [11].",method,,0.25,Positive
"The lack of context switch effect found in group Partial-Both is also consistent with the idea that partial reinforcement leads contexts to become predictors of the outcome (see also Murphy et al., 2001).",result,0.6033000000000001,0.075,Positive
"In contrast, the results were consistent with previous studies, which indicate that radial-growth response of trees to climate varied significantly with tree age (Szeicz and MacDonald 1994; Yu et al. 2008).",result,,0.1527777777777778,Positive
"Whereas Lorden used crude upper bounds for the Type I error probability that are too conservative for practical applications, Bartroff and Lai (2008) overcome this difficulty by developing numerical methods to compute the Type I error probability and also extended the three-stage test to multiparameter and multi-armed settings, thus greatly broadening the scope of these efficient adaptive designs. A review of their method is given in Section 2.1. In Section 4 we prove the asymptotic optimality of these adaptive tests in the multiparameter case, extending Lorden’s (1983) result for the special case d = 1. Another new addition to this asymptotic optimality theory of adaptive designs is related to the problem of trial extension considered in Section 2.2. As pointed out by Cui et al. (1999), the issue of increasing the maximum sample size sometimes arises after interim analysis in group sequential trials.",method,0.7346,0.09891774891774892,Positive
"Spatiotemporal evolution of theMEEMD trends of ocean surface chla in theNorth Atlantic 2014 and 2016, respectively. j, Spatial structure of chla increase based on the time-unvarying l boxes refer to the North Gulf Stream region, the subpolar gyre region, and the region near the
decomposition (MEEMD) method (Wu et al., 2009), which is based on ensemble empirical mode decomposition (EEMD) (Wu and Huang, 2009) and empirical mode decomposition (EMD) (Wu and Huang, 2004; Huang et al., 1998).",method,,0.07500000000000001,Positive
"…in skeletal muscle is particularly interesting given that statin-induced muscle degeneration occurs preferentially in type II skeletal muscle fibers with a reduced effect observed in type I fibers (Reijneveld et al., 1996; Smith et al., 1991; Waclawik et al., 1993; Westwood et al., 2005).",background,0.7405,0.5,Positive
"Interestingly, expression of proinflammatory cytokines (tumor necrosis factor-a and macrophage inflammatory protein 1a) and macrophage markers (CD68 and EMR1) were not significantly changed between HF-PP and HF-CP despite the reduced adiposity and improved glucose tolerance, whereas they were significantly increased in HF-CP compared with LF-V consistent with other previous findings (28,29,46,47).",result,,0.1076388888888889,Positive
"In general, for this eigenvector to exist and then to be unique, it is sufficient that the web as a graph is strongly connected [27]2.",background,1.0,0.28611111111111115,Positive
"This observation is in agreement with Luize, P.S. et al., who proposed that the loss of the hydroxyl group in neolignans isolated from P. regnellii resulted in the complete loss of activity against epimastigote forms of T. cruzi (Luize et al., 2006).",result,0.7531,0.1,Positive
"Specifically, the autonomous vehicle segmentation dataset KITTI (Ros et al. 2015) is used, augmented with 49 additional train images by (Kundu et al. 2014), leading to 149 train and 46 test images, and the CamVid dataset (Brostow, Fauqueur, and Cipolla 2009), split into 525 train and 175 test…",method,0.7646000000000001,0.4,Positive
"The fact that the highly virulent Hypr strain is an old isolate, lacking most parts of the V 39NCR, have led to speculations that this virus has evolved by truncations and adapted to the laboratory environments during repeated cultivation in mammalian cells [30].",background,1.0,0.25333333333333335,Positive
"Regarding synthetic inhibitors, PC190723 is the most studied compound so far (Haydon et al., 2008, 2010; Andreu et al., 2010; Adams et al., 2011; Elsen et al., 2012; Tan et al., 2012).",background,1.0,0.3,Positive
"Pg antibody responses correlate well with the presence of PD [25], and higher Pg antibody titers and DAS28 scores have been noted in RA patients with more severe PD [5].",background,0.7518,0.375,Positive
"Taken together with the results of Gagliardo et al. (Gagliardo et al., 2006; Gagliardo et al., 2008; Gagliardo et al., 2009), this result strongly suggests that putative ferrimagnetic receptors in the upper beak, lagena or elsewhere do not play a role in homing of pigeons in this study.",result,,0.12222222222222222,Positive
"Given the good results observed with this approach [22], the question arose whether this robustness could suffice to enable arbitrary 3D excitations.",background,0.614,0.3,Positive
"Dissociative conscious sedation or in other words dissociative conscious anesthesia is defined as using an intravenous or subcutaneous injection of “low dose ketamine’ in conjunction with narcotics to achieve an acceptable level of sedation, pain relief and amnesia [17].",background,1.0,0.018750000000000003,Positive
"Research investigating reactions to norm-deviations in online settings has to date
primarily focused on individuals’ profiles (e.g. Brody & Pena, 2013; McLaughlin & Vitak, 2012; Peña & Brody, 2014).",background,1.0,0.4,Positive
"The isolation vocalizations of infant mice are used as behavioral markers of stress (Rupniak et al., 2000) or disease state (Ricceri et al., 2007; Scattoni et al., 2008; Young et al., 2010; Wohr et al., 2011a).",method,0.7382000000000001,0.1,Positive
"Consistent with this, panobinostat had a detrimental effect on human DC viability and function (31).",background,1.0,0.125,Positive
"The process that changed the radar backscatter between the pre- and the post-event images is ascribable to the changes of the land cover structure, roughness at the wavelength scale of the C band, and the change of the land dielectric constant (moisture content) in the passage from dense canopy to bare soil [13,19] caused by event landslides.",background,0.7414000000000001,0.025,Positive
"monly seen in men and caused by different fungi, including Madurella mycetomatis, especially frequent in Africa; Madurella grisea, common in South America; and Pseudallescheria boydii (Scedosporium apiospermum), more frequently seen in the USA, but also reported in Europe [48, 49].",background,1.0,0.1,Positive
"These results are consistent with our previous in vitro finding that Sef loss can enhance FGF-mediated induction of MMP9 in prostate cancer cells, which facilitates tumour cell invasion and migration [20].",result,,0.04166666666666667,Positive
The impact of the human factors on the software industry and its projects is increasingly discussed and investigated in empirical studies (Hannay et al. 2010; Salleh et al. 2010b; Kosti et al. 2014; Lenberg et al. 2014).,background,1.0,0.05,Positive
Strong evidence for its formation in humans by the action of light on the skin and its metabolism by the AhR-inducible CYP1A have been presented [5-7].,background,1.0,0.3111111111111111,Positive
Another common characteristic of co-authorship networks is the existence of community or cluster structure (Girvan and Newman 2002; Newman 2004a; Leskovec et al. 2009; Savić et al. 2015) where clusters are viewed as subsets of nodes that are more densely internally connected than with the rest of…,background,1.0,0.03333333333333334,Positive
"The main absorptive organ in the cephalopod has long been considered to be the cecum [4], and the large cecal sac and intestine are thought to be the main organs of absorption in the Loliginidae [1, 2].",background,1.0,0.1244047619047619,Positive
"However, despite the fact that a large body of work has been dedicated to concurrent search data structure (CSDS) algorithms [6, 9, 11, 13, 14, 18, 23, 24, 28, 32, 37, 39, 43, 51, 53, 57, 58], their design and implementation remains an onerous task.",background,0.74,0.21428571428571427,Positive
"…lower compared to the high mean concentrations of Ni reported in Morocco and India (85 and 66.55 mg/kg, respectively) by Al-Jaboobi et al. (2014) and Yadav et al. (2013), but higher than those from Nigeria and India (0.77 and 1.3 mg/kg, respectively) (Rapheal and Adebayo 2011; Brar et al. 2000).",result,1.0,0.0195,Positive
"These results about complications are consistent with previously published reports in open surgery [34, 36, 38, 43–47] suggesting that LEMH is as safe as open trisectionectomy in experienced hands.",result,1.0,0.23055555555555554,Positive
"In view of the special characteristics of MANETs, epidemic routing algorithms [6] have been proposed to disseminate information in MANETs.",background,1.0,0.35714285714285715,Positive
…carnivores has been a focus for theoretical models (e.g. Macdonald 1983; Carr and Macdonald 1986; Bacon et al. 1991) and empirical studies (e.g. Kruuk 1978; Kruuk and Parish 1982; Mills 1989; Mills and Gorman 1997; Geffen et al. 1992; Patterson and Messier 2001; Valenzuela and Macdonald 2002).,background,1.0,0.05,Positive
"On this task, we find that each of [23]’s ensemble members produces a meaningful output, so we do not include L2.",background,0.6736000000000001,0.5,Positive
"However, the apparent absence of multiple spatially periodic extensional fabrics [Ghent and Hansen, 1999] argues against the presence of multiple mechanically distinct layers, unless additional regularly spaced extensional features exist unrecognized.",background,1.0,0.05625,Positive
"Cognitive skills are related to behavior in various economic experiments (e.g., Benjamin
et al. 2006, Dohmen et al. 2010; Frederick 2005).",background,0.7246,0.06666666666666667,Positive
"Finally, ADMGA is compared with the previously proposed nAMGA, used in [55] to tackle a dynamic knapsack problem with good results.",method,,0.13333333333333333,Positive
These interactions are only quantifiable in a realistic way by means of heat balance models (Verein Deutscher Ingenieure 1998; Höppe 1999).,method,0.6036,0.08333333333333333,Positive
"Meanwhile, we analyzed its performance regarding friendship estimation among children (Kanda et al., 2004 c) for these two experiments, finding better estimation for the children who interacted with it for a long time.",background,1.0,0.225,Positive
Sexual function was assessed by a non-validated questionnaire designed for women with OASIS and developed by an expert group[20].,method,,0.3,Positive
"…M. Beale The Macaulay Institute, Craigiebuckler, Aberdeen AB15 8QH, UK
one stage of the life cycle may impact upon subsequent life history parameters (Post et al. 1997), whilst the inXuence of climate on multiple demographic parameters in the same species has rarely been studied in any taxon…",background,1.0,0.075,Positive
"But, pedicle screw fixation has its own risks, so that spinal fixation using pedicle screws is technically demanding [2, 5, 7, 10, 12, 13] and many reports have been published about complications following transpedicular instrumentation [2, 4, 6, 17, 20].",background,1.0,0.275,Positive
"Here, fine motor function was assessed using an independent rater, the HPT, a commonly used outcome for stroke rehabilitation [16,17].",method,,0.038888888888888896,Positive
"The results in the two groups after 8 weeks were similar (p > 0.05) and comparable to the normal values found in the specialized literature at 8 weeks after surgery (Andrews et al., 1996; Greis et al., 2002; Maffiuletti, 2010).",result,,0.075,Positive
"Gestational age was assessed by mothers’ report of their last menstrual period (87 newborns), early ultrasound dating (two newborns) and New Ballard Score examination (six newborns).(2) Anthropometric measurements of the infants were taken two hours after delivery by nurses previously trained.",method,0.7387,0.017424242424242425,Positive
"3 Perceived reachability Perceived reachability (PR) is a relatively new concept in IS/IT research, but has been used with research dealing with wireless technology, for example by Kim and Garrison (2009), who were among the first to incorporate PR into the TAM framework. PR refers to “an individual’s perception regarding the degree to which he or she can “reach” other individuals “anytime-and-anywhere” via mobile wireless technology” (Kim and Garrison, 2009, p. 326). Thus, PR refers to the capability to connect with others. Sales jobs can necessitate spending a considerable amount of work time away from the employer’s base, and it can be argued that mobile technology provides an ideal enhancement for salespeople. Indeed real time responses to customers improve the working processes of salespeople (Sheng et al., 2005). Moreover, Rivers and Dart (1999) suggested that timely information could improve the quality of any sales effort.",background,0.7613000000000001,0.08267045454545455,Positive
"Discontinuous PWM techniques for multiphase inverters have received some attention as well, and such PWM schemes are available for five-phase and seven-phase inverters [3-6].",background,0.7211000000000001,0.2,Positive
"However, a thorough analysis of type VI collagen products during development has unveiled an elaborate pattern of expression (Marvulli et al., 1996).",background,1.0,0.5,Positive
"Field studies generally find a carbon enrichment of 0 to 2‰ and 3 to 5‰ for nitrogen, for each increase in trophic level (Peterson and Fry 1987).",background,1.0,0.05000000000000002,Positive
Our results support the antibiotic hypothesis of Beattie et al. (1984); the toxicity of ant cuticular secretions to pollen grains may indeed help to explain why ant pollination is rare.,result,,0.3,Positive
"In addition, fast rat motoneurons fire in vivo at frequencies of between 80 and 100 Hz with even higher frequencies at the beginning of bursts (Gorassini et al., 2000).",background,0.7637,0.225,Positive
"in 17 patients (mainly femoral- and iliac-artery thromboembolism and aortic thrombosis in 11 neonates) [13, 14, 23, 36, 41].",background,1.0,0.16666666666666666,Positive
"Furthermore, some SNPs of MMP-1 have been demonstrated to be significantly associated with increased risk for the development of lung cancer, breast cancer and colorectal cancer [6–8,11–13].",background,1.0,0.375,Positive
"In addition, the interdependence of PCM-1 with ciliopathy proteins, BBS4 (12,20) and CEP290, for proper subcellular localization further supports the connection between PCM-1 and the primary cilium.",background,1.0,0.13333333333333333,Positive
"DNA methylation of F1 hybrids was significantly lower than those of corresponding controls in our study, which corroborates results from previous publications (Xiong et al. 1999).",result,,0.10416666666666667,Positive
"The more parent nodes Pa(X) contains, the larger the deviation is because of the increasing model complexity and hence the increasing ‘difficulty in estimation’ [30].",background,0.7544000000000001,0.25,Positive
"While the assumption of tissue homogeneity in the probed volume may be adequate for small animal or infant human brain imaging [53], and may yield robust and reproducible measurements in the adult human brain [37], dependence of the optical coefficients to source detector separations have been reported in several studies [37,53,54,55,56,57], indicating a non-negligible depth dependence of the tissue composition.",background,1.0,0.030555555555555555,Positive
"The lower abundance of fish at impacted reaches detected in our study agrees with the results of other authors, who in some cases found four times higher biomass at control reaches (Kube cka et al. 1997; Almod ovar & Nicola 1999).",result,,0.0625,Positive
"CT and MRI imaging studies are very helpful during the first hours of evolution of the condition; it has been said that there are some lesions suggestive of vasculitis, including a disrupted white-grey matter connectivity, parenchymal punctiform lesions, or multiple focal lesions [17].",background,0.7602,0.15,Positive
"However, knowing MWEs at the source side already can improve the quality of MT (Carpuat and Diab 2010), and sometimes it is better to transliterate them instead of translating them (Pal et al. 2010).",background,0.763,0.5,Positive
"If there is a significant impact of GSH on the child’s development, this could potentially be widespread and to test and treat for GSH is reasonably “low-cost” [34].",background,1.0,0.19166666666666665,Positive
The validated Malay version of GAD-7 which was found to have good sensitivity and specificity was used in this study [27].,method,,0.7,Positive
"This result is consistent with previous results showing that activation of kB-dependent reporter plasmids in response to Ras was inefficient in RelA-deficient cells (Finco et al., 1997).",result,,0.04166666666666667,Positive
"Although, MPOD is often positively associated with dietary and serum lutein and zeaxanthin concentrations [26], conflicting results have been reported on the influence of sex [22], age [8], BMI [2,31], and other postprandial or environmental factors (e.",background,0.6873,0.05113636363636363,Positive
